,Group.1,Quantile,X,folioviv,foliohog,ubica_geo,ageb,tam_loc,est_socio.x,upm,factor_hog,clase_hog,sexo_jefe.x,edad_jefe,educa_jefe.x,tot_integ.x,hombres,mujeres,mayores,menores,p12_64,p65mas,ing_cor,Energy2014,percep_tot,Quantile.1,Income2014,folioviv.1,foliohog.1,ubica_geo.1,ageb.1,tam_loc.1,est_socio.x.1,upm.1,Intercept,Elasticity_Income_Electricity,Coef_socio,Coef_sexo_jefe,Coef_educa_jefe,Coef_tot_members,Coef_educ_sex_jefe,Income2014,sexo_jefe.educa_jefe,Income2015,Income2016,Income2017,Income2018,Income2019,Income2020,Income2021,Income2022,Income2023,Income2024,Income2025,Income2026,Income2027,Income2028,Income2029,Energy2014,Income2030,Energy2015,Energy2016,Energy2017,Energy2018,Energy2019,Energy2020,Energy2021,Energy2022,Energy2023,Energy2024,Energy2025,Energy2026,Energy2027,Energy2028,Energy2029,Energy2030
600,600,600,9481.894737,1721860391,1.052631579,170895817.5,NA,2.263157895,2.052631579,13778.42105,1956,2.210526316,1.263157895,47.42105263,6.052631579,3.473684211,2,1.473684211,2.894736842,0.578947368,2.526315789,0.368421053,1652.943408,85.82571789,61.79018632,600,9481.894737,1721860391,1.052631579,170895817.5,NA,2.263157895,2.052631579,13778.42105,493.6533669,0.731195562,0.362865684,0.177206848,0.142792616,0.036953521,0.138193372,34994.56316,-0.026292478,9671.532632,9864.963284,10062.26255,10263.5078,10468.77796,10678.15352,10891.71659,11109.55092,11331.74194,11558.37678,11789.54431,12025.3352,12265.8419,12511.15874,12761.38191,16.76702632,13016.60955,87.08082558,88.35428784,89.6463731,90.95735371,92.28750597,93.63711027,95.00645106,96.39581697,97.80550084,99.2357998,100.6870153,102.1594533,103.6534241,105.1692426,106.7072282,108.2677053
601,601,601,9589.3,1709830197,1,170518596.4,NA,1.85,2.35,13607,1871.15,2.15,1.25,51.5,6.1,3.25,1.45,1.8,2.7,0.55,2.35,0.35,1547.397142,53.4334465,61.492501,601,9589.3,1709830197,1,170518596.4,NA,1.85,2.35,13607,495.045871,0.734982058,0.362827683,0.177108839,0.141470335,0.03674937,0.138103249,32834.4825,-0.026141438,9781.086,9976.70772,10176.24187,10379.76671,10587.36205,10799.10929,11015.09147,11235.3933,11460.10117,11689.30319,11923.08926,12161.55104,12404.78206,12652.8777,12905.93526,11.8720875,13164.05396,54.21889899,55.01589735,55.8246113,56.64521305,57.47787736,58.32278153,59.18010549,60.0500318,60.93274572,61.82843522,62.73729103,63.65950669,64.5952786,65.54480601,66.50829114,67.48593915
602,602,602,8076.65,1451036720,1,144854027.9,NA,1.55,2.55,11575,1502.7,2.15,1.15,46.95,5.85,3.55,1.5,2.05,3.05,0.5,2.95,0.1,1652.849135,68.794432,109.55861,602,8076.65,1451036720,1,144854027.9,NA,1.55,2.55,11575,496.4667309,0.731519959,0.364301752,0.176517007,0.14042036,0.036709531,0.138183942,35967.505,-0.02626769,8238.183,8402.94666,8571.005593,8742.425705,8917.274219,9095.619704,9277.532098,9463.08274,9652.344394,9845.391282,10042.29911,10243.14509,10448.00799,10656.96815,10870.10751,15.0583125,11087.50967,69.800922,70.82213735,71.8582935,72.90960901,73.9763057,75.05860858,76.15674599,77.27094958,78.40145442,79.548499,80.71232529,81.89317883,83.09130873,84.30696774,85.54041233,86.79190271
603,603,603,10064.63158,1814372726,1,180322128.4,NA,2.052631579,2.421052632,14597.36842,1393.421053,2.052631579,1.210526316,50.42105263,5.526315789,3.210526316,1.157894737,2.052631579,2.736842105,0.473684211,2.526315789,0.210526316,1549.420954,60.89328,47.48951053,603,10064.63158,1814372726,1,180322128.4,NA,2.052631579,2.421052632,14597.36842,497.4298864,0.732113758,0.365145465,0.175234197,0.139769244,0.036671643,0.138214042,32590.00947,-0.026265797,10265.92421,10471.24269,10680.66755,10894.2809,11112.16652,11334.40985,11561.09804,11792.32001,12028.16641,12268.72973,12514.10433,12764.38642,13019.67414,13280.06763,13545.66898,27.41292105,13816.58236,61.78489616,62.68956761,63.60748551,64.53884381,65.48383932,66.44267172,67.4155436,68.40266054,69.40423111,70.42046696,71.45158281,72.49779655,73.55932923,74.63640517,75.72925195,76.8381005
604,604,604,8258.45,1489428561,1,147315609,NA,2.1,2.25,11946.5,1682.95,2.1,1.3,54.35,5.7,3.65,1.9,1.75,3.15,0.5,2.75,0.4,1748.73285,66.4130565,70.8528975,604,8258.45,1489428561,1,147315609,NA,2.1,2.25,11946.5,498.4882978,0.735765147,0.365659646,0.17429277,0.13795456,0.036281949,0.13789212,37134.403,-0.025893082,8423.619,8592.09138,8763.933208,8939.211872,9117.996109,9300.356031,9486.363152,9676.090415,9869.612223,10067.00447,10268.34456,10473.71145,10683.18568,10896.84939,11114.78638,24.37505,11337.08211,67.39034475,68.38201408,69.38827614,70.40934564,71.44544049,72.49678179,73.5635939,74.64610447,75.74454451,76.85914843,77.99015408,79.13780283,80.30233957,81.48401282,82.68307476,83.89978125
605,605,605,10142.15,1809560148,1,179202042,NA,2.6,2.15,14369,1148.65,2.1,1.15,44.45,5.65,3.45,1.8,1.65,2.75,0.7,2.65,0.1,1552.083992,51.096367,171.410477,605,10142.15,1809560148,1,179202042,NA,2.6,2.15,14369,499.5424058,0.738319628,0.365407025,0.174975483,0.140969795,0.036425358,0.137325357,35173.3565,-0.026342684,10344.993,10551.89286,10762.93072,10978.18933,11197.75312,11421.70818,11650.14234,11883.14519,12120.80809,12363.22426,12610.48874,12862.69852,13119.95249,13382.35154,13649.99857,8.00415,13922.99854,51.85087601,52.6165264,53.39348269,54.18191181,54.98198319,55.79386874,56.61774291,57.45378272,58.30216783,59.16308053,60.0367058,60.92323137,61.82284772,62.73574816,63.66212884,64.60218883
606,606,606,8561.578947,1558270642,1.105263158,155062121.8,NA,1.526315789,2.315789474,12425.78947,2007.578947,2.052631579,1.421052632,50.52631579,5.263157895,3.157894737,1.210526316,1.947368421,2.842105263,0.315789474,2.473684211,0.368421053,1530.209292,45.58485474,50.93560316,606,8561.578947,1558270642,1.105263158,155062121.8,NA,1.526315789,2.315789474,12425.78947,500.6947134,0.740732854,0.365302682,0.174682529,0.143083152,0.036739861,0.137041839,32268.26316,-0.026750759,8732.810526,8907.466737,9085.616072,9267.328393,9452.674961,9641.72846,9834.563029,10031.25429,10231.87938,10436.51696,10645.2473,10858.15225,11075.31529,11296.8216,11522.75803,21.77856579,11753.21319,46.26017873,46.94550741,47.64098901,48.34677392,49.0630148,49.78986654,50.52748634,51.27603372,52.03567058,52.80656119,53.58887229,54.38277306,55.18843519,56.00603293,56.8357431,57.67774515
607,607,607,11217.35,1959164806,1,194801025.3,NA,2.2,2.15,15732,1152.95,2.1,1.25,54.2,5.55,3.6,1.7,1.9,2.95,0.65,2.6,0.35,1750.870891,54.2863895,56.3639405,607,11217.35,1959164806,1,194801025.3,NA,2.2,2.15,15732,502.0088583,0.734312629,0.366190964,0.174579427,0.146195313,0.037564744,0.136676386,36882.3435,-0.027279097,11441.697,11670.53094,11903.94156,12142.02039,12384.8608,12632.55801,12885.20917,13142.91336,13405.77162,13673.88706,13947.3648,14226.31209,14510.83834,14801.0551,15097.0762,31.82305,15399.01773,55.08365313,55.89262557,56.71347879,57.54638726,58.39152804,59.24908077,60.11922774,61.0021539,61.89804694,62.80709729,63.72949819,64.6654457,65.61513876,66.57877927,67.55657204,68.54872492
608,608,608,9807.5,1754205205,1,173928030.1,NA,2.25,2.3,14046.5,2230.45,2.1,1.25,53.05,4.75,3.3,1.45,1.85,2.75,0.55,2.3,0.45,1591.434495,51.8389865,69.0437195,608,9807.5,1754205205,1,173928030.1,NA,2.25,2.3,14046.5,503.1656704,0.736114965,0.365483889,0.17499126,0.149119676,0.038119103,0.136403721,33887.3105,-0.027659925,10003.65,10203.723,10407.79746,10615.95341,10828.27248,11044.83793,11265.73469,11491.04938,11720.87037,11955.28777,12194.39353,12438.2814,12687.04703,12940.78797,13199.60373,14.505225,13463.5958,52.60217558,53.37660055,54.16242684,54.9598223,55.76895725,56.59000453,57.42313952,58.26854016,59.12638705,59.99686342,60.8801552,61.77645107,62.68594247,63.60882368,64.54529182,65.49554692
609,609,609,9926.789474,1798861960,1.052631579,178092685,NA,2.210526316,2.210526316,14326.31579,2279.263158,2,1.263157895,45.52631579,5.315789474,3.473684211,1.736842105,1.736842105,2.789473684,0.684210526,2.631578947,0.157894737,1685.037815,52.78130421,66.05803474,609,9926.789474,1798861960,1.052631579,178092685,NA,2.210526316,2.210526316,14326.31579,504.0777576,0.730744824,0.366124424,0.174267042,0.151174294,0.038455729,0.136834241,35736.65,-0.027806785,10125.32526,10327.83177,10534.3884,10745.07617,10959.9777,11179.17725,11402.76079,11630.81601,11863.43233,12100.70098,12342.715,12589.5693,12841.36068,13098.1879,13360.15165,20.88947368,13627.35469,53.55269751,54.33536464,55.12947037,55.93518187,56.75266876,57.58210314,58.42365962,59.27751535,60.1438501,61.02284625,61.91468883,62.8195656,63.73766704,64.66918645,65.61431991,66.57326641
610,610,610,9444.6,1699575912,1,168778030.2,NA,1.8,2.7,13483,1397.6,2.3,1.3,55.15,5.4,3.75,2.05,1.7,3.45,0.3,3.15,0.3,1832.51942,68.018713,61.725398,610,9444.6,1699575912,1,168778030.2,NA,1.8,2.7,13483,505.1555421,0.738411297,0.365523109,0.174623958,0.149672417,0.038358231,0.136571786,38658.0575,-0.027746589,9633.492,9826.16184,10022.68508,10223.13878,10427.60155,10636.15358,10848.87666,11065.85419,11287.17127,11512.9147,11743.17299,11978.03645,12217.59718,12461.94913,12711.18811,31.0653875,12965.41187,69.02322872,70.04257936,71.076984,72.12666496,73.19184784,74.27276159,75.36963851,76.48271436,77.61222837,78.7584233,79.92154549,81.10184493,82.2995753,83.51499402,84.74836232,85.99994529
611,611,611,8061.5,1478630574,1,147799002.2,NA,1.4,2.55,11643,1645.3,2.25,1.15,50.9,6.35,3.75,2,1.75,3.05,0.7,2.5,0.55,1889.475231,104.611178,7.8295875,611,8061.5,1478630574,1,147799002.2,NA,1.4,2.55,11643,505.9061644,0.744989012,0.364516247,0.174804598,0.150998152,0.038654157,0.136271588,38720.5065,-0.027909259,8222.73,8387.1846,8554.928292,8726.026858,8900.547395,9078.558343,9260.12951,9445.3321,9634.238742,9826.923517,10023.46199,10223.93123,10428.40985,10636.97805,10849.71761,19.355,11066.71196,106.1698616,107.7517692,109.3572468,110.9866458,112.6403224,114.3186385,116.0219611,117.7506628,119.5051218,121.2857218,123.0928524,124.9269089,126.7882924,128.6774101,130.5946752,132.5405072
612,612,612,11293.31579,1995279223,1,198002114.1,NA,2.421052632,2.052631579,15925.78947,1432.842105,2.052631579,1.368421053,57.73684211,5.052631579,2.894736842,1.052631579,1.842105263,2.473684211,0.421052632,1.842105263,0.631578947,1362.141123,53.89350105,105.2245858,612,11293.31579,1995279223,1,198002114.1,NA,2.421052632,2.052631579,15925.78947,506.9520465,0.746175429,0.365832771,0.174544704,0.148101184,0.038191418,0.136120219,29946.23895,-0.027774868,11519.18211,11749.56575,11984.55706,12224.2482,12468.73317,12718.10783,12972.46999,13231.91939,13496.55778,13766.48893,14041.81871,14322.65508,14609.10819,14901.29035,15199.31616,11.73936842,15503.30248,54.69778118,55.51406399,56.3425286,57.1833568,58.03673312,58.90284481,59.78188192,60.67403734,61.57950686,62.49848916,63.4311859,64.37780175,65.33854442,66.31362475,67.3032567,68.30765743
613,613,613,7701.2,1431413970,1,142250045.3,NA,1.65,1.85,11260.5,1742.65,2,1.25,51.05,5.35,3.05,1.55,1.5,2.6,0.45,2.25,0.35,1477.194352,64.9258575,72.38378,613,7701.2,1431413970,1,142250045.3,NA,1.65,1.85,11260.5,508.1106323,0.74030628,0.366227794,0.173804902,0.151446767,0.039476657,0.136338899,31624.0435,-0.028482749,7855.224,8012.32848,8172.57505,8336.026551,8502.747082,8672.802023,8846.258064,9023.183225,9203.646889,9387.719827,9575.474224,9766.983708,9962.323382,10161.56985,10364.80125,16.16755,10572.09727,65.8871579,66.86269144,67.85266884,68.85730398,69.87681387,70.91141875,71.96134213,73.0268108,74.10805493,75.2053081,76.31880734,77.44879318,78.59550974,79.75920473,80.94012953,82.13853926
614,614,614,10820.95,1914281258,1,190823012.5,NA,1.9,2.3,15325.5,1593.15,2.3,1.4,55.3,4.75,2.95,1.4,1.55,2.5,0.45,2.15,0.35,1382.737125,42.0142905,119.264236,614,10820.95,1914281258,1,190823012.5,NA,1.9,2.3,15325.5,509.1611515,0.741148443,0.366986551,0.173062144,0.150571292,0.039244871,0.136206276,30653.089,-0.028411199,11037.369,11258.11638,11483.27871,11712.94428,11947.20317,12186.14723,12429.87018,12678.46758,12932.03693,13190.67767,13454.49122,13723.58105,13998.05267,14278.01372,14563.574,13.67835,14854.84548,42.63706702,43.26907494,43.91045109,44.56133434,45.22186561,45.89218791,46.57244639,47.26278831,47.96336315,48.67432259,49.39582056,50.12801327,50.87105925,51.62511937,52.39035691,53.16693754
615,615,615,8737.157895,1598681571,1,159268439.6,NA,1.736842105,2.473684211,12863.15789,1706.684211,2.105263158,1.421052632,48.63157895,5.368421053,3.157894737,1.315789474,1.842105263,2.526315789,0.631578947,2.210526316,0.315789474,1492.1382,52.12207368,119.364,615,8737.157895,1598681571,1,159268439.6,NA,1.736842105,2.473684211,12863.15789,510.3027687,0.74334521,0.366578672,0.171664248,0.153619204,0.039880069,0.136073227,32887.8,-0.028661788,8911.901053,9090.139074,9271.941855,9457.380692,9646.528306,9839.458872,10036.24805,10236.97301,10441.71247,10650.54672,10863.55765,11080.82881,11302.44538,11528.49429,11759.06418,13.82831579,11994.24546,52.89696756,53.68338171,54.4814874,55.29145846,56.11347127,56.94770487,57.79434095,58.65356388,59.52556079,60.4105216,61.30863904,62.2201087,63.1451291,64.08390168,65.03663091,66.00352427
616,616,616,8333.75,1509925041,1,148908534.5,NA,2.4,2.15,12031,1600.25,2.45,1.3,53.65,5,3.95,2,1.95,3.45,0.5,3.05,0.4,1961.933957,58.163196,57.8627525,616,8333.75,1509925041,1,148908534.5,NA,2.4,2.15,12031,511.3336068,0.750227417,0.366602331,0.170816877,0.151519875,0.039472499,0.136089735,41220.341,-0.028458268,8500.425,8670.4335,8843.84217,9020.719013,9201.133394,9385.156062,9572.859183,9764.316366,9959.602694,10158.79475,10361.97064,10569.21006,10780.59426,10996.20614,11216.13026,13.76655,11440.45287,59.03590849,59.92171563,60.82081391,61.73340275,62.65968458,63.59986484,64.55415209,65.52275799,66.50589738,67.50378833,68.51665218,69.5447136,70.58820062,71.64734469,72.72238074,73.81354722
617,617,617,8404.2,1502461281,1.05,148742514.8,NA,2.15,2.4,11957.5,1329.5,2.5,1.3,41.15,6.35,3.8,1.75,2.05,2.95,0.85,2.75,0.2,1870.451496,68.9230325,76.247969,617,8404.2,1502461281,1.05,148742514.8,NA,2.15,2.4,11957.5,512.3198443,0.750353301,0.367053394,0.170250073,0.153579867,0.039612587,0.135707332,39728.5605,-0.028702615,8572.284,8743.72968,8918.604274,9096.976359,9278.915886,9464.494204,9653.784088,9846.85977,10043.79697,10244.6729,10449.56636,10658.55769,10871.72884,11089.16342,11310.94669,23.798075,11537.16562,69.957365,71.00721979,72.07282983,73.15443154,74.25226493,75.36657357,76.49760472,77.64560932,78.81084211,79.99356162,81.19403028,82.41251445,83.64928449,84.90461483,86.17878399,87.47207469
618,618,618,10002.26316,1790274881,1,178113188.5,NA,2.052631579,2.263157895,14455.26316,1122.631579,2.105263158,1.105263158,53.47368421,4.894736842,3.368421053,1.578947368,1.789473684,2.684210526,0.684210526,2.263157895,0.421052632,1626.294604,87.85586526,102.6317379,618,10002.26316,1790274881,1,178113188.5,NA,2.052631579,2.263157895,14455.26316,513.2950599,0.751856404,0.367803916,0.169447228,0.152333248,0.039044388,0.135914841,35284.21105,-0.02852254,10202.30842,10406.35459,10614.48168,10826.77131,11043.30674,11264.17288,11489.45633,11719.24546,11953.63037,12192.70298,12436.55704,12685.28818,12938.99394,13197.77382,13461.7293,12.13412789,13730.96388,89.17696516,90.51793061,91.87906032,93.26065752,94.66302997,96.08649008,97.53135493,98.99794641,100.4865912,101.9976209,103.5313722,105.0881867,106.6684113,108.2723978,109.9005037,111.5530917
619,619,619,9255,1673023547,1,165310556,NA,2.6,2.05,13258,1317.15,2.1,1.15,50.7,5.55,3.15,1.6,1.55,2.85,0.3,2.6,0.25,1554.994518,55.55424,65.8215285,619,9255,1673023547,1,165310556,NA,2.6,2.05,13258,514.534583,0.755375355,0.367936664,0.169428058,0.150712959,0.038304339,0.13634722,33077.8785,-0.028161586,9440.1,9628.902,9821.48004,10017.90964,10218.26783,10422.63319,10631.08585,10843.70757,11060.58172,11281.79336,11507.42922,11737.57781,11972.32936,12211.77595,12456.01147,14.2492,12705.1317,56.39352608,57.24549167,58.11032834,58.98823054,59.87939565,60.78402405,61.70231912,62.63448735,63.58073831,64.54128477,65.51634268,66.5061313,67.51087315,68.53079414,69.5661236,70.61709431
620,620,620,7367.25,1365379080,1,135602512.9,NA,1.9,2.25,10732,1931.95,2.4,1.4,49.75,5.6,3.9,1.95,1.95,3.15,0.75,2.85,0.3,1872.318763,57.147769,138.668922,620,7367.25,1365379080,1,135602512.9,NA,1.9,2.25,10732,515.6383068,0.756770276,0.367788286,0.168427219,0.152599482,0.038917985,0.136142357,41040.565,-0.028432485,7514.595,7664.8869,7818.184638,7974.548331,8134.039297,8296.720083,8462.654485,8631.907575,8804.545726,8980.636641,9160.249374,9343.454361,9530.323448,9720.929917,9915.348516,9.74365,10113.65549,58.01272366,58.89076976,59.78210544,60.68693185,61.60545317,62.53787669,63.48441281,64.44527515,65.42068052,66.41084905,67.41600418,68.43637274,69.472185,70.52367469,71.59107911,72.67463912
621,621,621,8801.052632,1605431104,1,160501057.4,NA,1.473684211,2.526315789,12755.78947,1508.157895,2.210526316,1.368421053,49.84210526,5.105263158,4,1.842105263,2.157894737,2.947368421,1.052631579,2.578947368,0.368421053,2018.255094,85.11986,49.49350737,621,8801.052632,1605431104,1,160501057.4,NA,1.473684211,2.526315789,12755.78947,516.9425163,0.764395669,0.367676077,0.167699007,0.149142808,0.037956936,0.136622478,42198.95105,-0.027751089,8977.073684,9156.615158,9339.747461,9526.54241,9717.073258,9911.414724,10109.64302,10311.83588,10518.0726,10728.43405,10943.00273,11161.86278,11385.10004,11612.80204,11845.05808,16.40855263,12081.95924,86.42116505,87.74236433,89.083762,90.44566684,91.82839236,93.23225686,94.65758353,96.10470047,97.57394081,99.06564276,100.5801497,102.1178103,103.6789786,105.2640138,106.873281,108.5071504
622,622,622,10290.75,1837888691,1.05,182327010,NA,2.1,2.05,14615,1695.2,1.85,1.4,51.25,4.65,2.75,1.25,1.5,2.55,0.2,2.3,0.25,1353.993725,43.8503205,71.315433,622,10290.75,1837888691,1.05,182327010,NA,2.1,2.05,14615,518.431702,0.769231096,0.368095932,0.16710541,0.147211083,0.03751059,0.136375306,29087.942,-0.027419468,10496.565,10706.4963,10920.62623,11139.03875,11361.81953,11589.05592,11820.83703,12057.25378,12298.39885,12544.36683,12795.25416,13051.15925,13312.18243,13578.42608,13849.9946,21.0357,14126.99449,44.5249411,45.20994049,45.90547833,46.61171676,47.3288204,48.0569564,48.79629451,49.54700705,50.30926902,51.08325811,51.86915472,52.66714205,53.47740612,54.3001358,55.13552286,55.98376203
623,623,623,9475.473684,1684282401,1,167685284.3,NA,1.842105263,2.263157895,13572.63158,1480.789474,2.052631579,1.421052632,56.52631579,5.578947368,3.263157895,1.631578947,1.631578947,2.947368421,0.315789474,2.578947368,0.368421053,1588.837224,52.31018211,105.5714542,623,9475.473684,1684282401,1,167685284.3,NA,1.842105263,2.263157895,13572.63158,519.2371296,0.770774664,0.367813072,0.166843829,0.148234873,0.037690587,0.136192018,34579.76895,-0.027329567,9664.983158,9858.282821,10055.44848,10256.55745,10461.6886,10670.92237,10884.34082,11102.02763,11324.06818,11550.54955,11781.56054,12017.19175,12257.53558,12502.6863,12752.74002,6.986368421,13007.79482,53.11656937,53.93538748,54.76682809,55.61108576,56.46835808,57.33884567,58.22275226,59.12028471,60.03165306,60.95707061,61.89675392,62.85092291,63.81980089,64.80361461,65.80259429,66.81697374
624,624,624,11184.15,2003268560,1,200421504.9,NA,1.25,2.5,16004.5,1812.15,2.15,1.1,51.4,5.65,3.75,1.9,1.85,3.3,0.45,2.85,0.45,1860.326013,57.156834,90.076357,624,11184.15,2003268560,1,200421504.9,NA,1.25,2.5,16004.5,520.1744146,0.775694949,0.36778193,0.167058849,0.145753479,0.037270213,0.13594949,39804.13,-0.026978119,11407.833,11635.98966,11868.70945,12106.08364,12348.20532,12595.16942,12847.07281,13104.01427,13366.09455,13633.41644,13906.08477,14184.20647,14467.8906,14757.24841,15052.39338,14.3969105,15353.44124,58.04355935,58.94404127,59.85849317,60.78713178,61.73017721,62.68785294,63.66038596,64.64800675,65.6509494,66.6694516,67.70375474,68.75410395,69.82074817,70.9039402,72.00393677,73.12099857
625,625,625,10979.05,1947078901,1,193192137.3,NA,2.25,2.15,15533,1170.85,2.05,1.45,49,5.95,3.3,1.45,1.85,2.5,0.8,2.25,0.25,1656.054519,54.3450915,65.0153805,625,10979.05,1947078901,1,193192137.3,NA,2.25,2.15,15533,521.4792037,0.773817069,0.36764411,0.166019475,0.150329467,0.038110136,0.136042536,35123.8755,-0.02760966,11198.631,11422.60362,11651.05569,11884.07681,12121.75834,12364.19351,12611.47738,12863.70693,13120.98107,13383.40069,13651.0687,13924.09007,14202.57188,14486.62331,14776.35578,12.27695,15071.8829,55.18615469,56.04023446,56.90753226,57.78825265,58.68260338,59.59079538,60.51304288,61.44956339,62.40057781,63.36631045,64.3469891,65.34284507,66.35411325,67.38103216,68.42384402,69.48279478
626,626,626,9411.894737,1701074112,1,169826845.2,NA,1.631578947,2.263157895,13526.84211,1639.842105,2.105263158,1.210526316,52.31578947,5.157894737,3.789473684,2.105263158,1.684210526,3.210526316,0.578947368,2.842105263,0.368421053,1842.782381,58.10107947,137.0620263,626,9411.894737,1701074112,1,169826845.2,NA,1.631578947,2.263157895,13526.84211,522.4533604,0.77778678,0.366692748,0.165894979,0.154818928,0.038866131,0.135842191,40404.98789,-0.028252646,9600.132632,9792.135284,9987.97799,10187.73755,10391.4923,10599.32215,10811.30859,11027.53476,11248.08546,11473.04717,11702.50811,11936.55827,12175.28944,12418.79523,12667.17113,21.70184211,12920.51455,59.0048845,59.92274889,60.85489132,61.80153392,62.76290225,63.73922536,64.7307359,65.73767011,66.76026792,67.798773,68.85343279,69.92449858,71.01222559,72.116873,73.23870401,74.37798592
