,Group.1,Quantile,X,folioviv,foliohog,ubica_geo,ageb,tam_loc,est_socio.x,upm,factor_hog,clase_hog,sexo_jefe.x,edad_jefe,educa_jefe.x,tot_integ.x,hombres,mujeres,mayores,menores,p12_64,p65mas,ing_cor,Energy2014,percep_tot,Quantile.1,Income2014,folioviv.1,foliohog.1,ubica_geo.1,ageb.1,tam_loc.1,est_socio.x.1,upm.1,Intercept,Elasticity_Income_Electricity,Coef_socio,Coef_sexo_jefe,Coef_educa_jefe,Coef_tot_members,Coef_educ_sex_jefe,Income2014,sexo_jefe.educa_jefe,Income2015,Income2016,Income2017,Income2018,Income2019,Income2020,Income2021,Income2022,Income2023,Income2024,Income2025,Income2026,Income2027,Income2028,Income2029,Income2030,Energy2015,Energy2016,Energy2017,Energy2018,Energy2019,Energy2020,Energy2021,Energy2022,Energy2023,Energy2024,Energy2025,Energy2026,Energy2027,Energy2028,Energy2029,Energy2030
719,719,719,9085.157895,1649136048,1,164497387.3,NA,1.631578947,2.473684211,13187.89474,1798.947368,2.157894737,1.157894737,41.73684211,6.421052632,3.263157895,1.684210526,1.578947368,2.526315789,0.736842105,2.526315789,0,2040.986039,94.82526421,98.04379053,719,9085.157895,1649136048,1,164497387.3,NA,1.631578947,2.473684211,13187.89474,655.5330246,1.034726933,0.368021359,0.151306264,0.134779886,0.032627076,0.129695478,43653.67,-0.026146859,9236.803553,9430.625595,9608.434739,9811.985742,10000.27678,10209.76391,10409.74009,10624.2239,10834.9085,11054.99192,11276.34191,11502.71413,11735.50357,11969.06617,12212.05675,12453.35883,96.16497601,98.98628888,100.604879,103.1677156,104.8821911,107.4299311,109.3547217,111.8443835,113.9830129,116.4532672,118.794747,121.2657215,123.8151336,126.29358,129.0089153,131.5378422
720,720,720,9679.7,1757527117,1,174128533.3,NA,2.05,2.1,14009.5,1282,2.2,1.35,54.8,4.85,3.1,1.45,1.65,2.9,0.2,2.4,0.5,1966.62627,42.9896845,72.782101,720,9679.7,1757527117,1,174128533.3,NA,2.05,2.1,14009.5,658.1171185,1.041058686,0.367763011,0.149558273,0.135019865,0.033275902,0.129357327,41620.579,-0.026328542,9834.355875,10042.81346,10229.67445,10449.0132,10647.69631,10872.93322,11084.92623,11314.77189,11538.73566,11773.89581,12009.69779,12250.9869,12499.5499,12748.05441,13007.69113,13264.03754,43.70211022,44.85424169,45.66511995,46.75340408,47.60670878,48.70600759,49.63469206,50.73327704,51.73904679,52.8484439,53.92908128,55.05558334,56.21344691,57.35959534,58.58338243,59.7622839
721,721,721,10785.8,1920123112,1.05,190733528.9,NA,1.95,2.5,15381,1380.3,2.2,1.15,46.1,6.7,3.4,1.3,2.1,2.8,0.6,2.75,0.05,2168.019945,88.7466685,77.9492245,721,10785.8,1920123112,1.05,190733528.9,NA,1.95,2.5,15381,660.5224778,1.043495604,0.368007595,0.149780738,0.133153975,0.032909344,0.129143401,45836.1055,-0.026047794,10967.76963,11197.32609,11409.14337,11650.10547,11874.18337,12122.31229,12360.02164,12614.28292,12864.5478,13125.63947,13388.43312,13657.15091,13933.36475,14210.74376,14499.01085,14785.69131,89.97079627,92.68447942,94.18968619,96.63524613,98.23245569,100.6594089,102.4621083,104.8272352,106.8389216,109.1803173,111.3902922,113.7276162,116.1411449,118.4807677,121.0557175,123.4404847
722,722,722,8229.789474,1501013738,1,149144757.9,NA,1.736842105,2.421052632,11847.36842,1381.157895,2.263157895,1.210526316,50,5.947368421,3.631578947,2,1.631578947,2.736842105,0.894736842,2.315789474,0.421052632,2361.421539,77.61525211,43.49675842,722,8229.789474,1501013738,1,149144757.9,NA,1.736842105,2.421052632,11847.36842,662.2871949,1.049715227,0.367088932,0.150063183,0.133746702,0.033246873,0.128991335,49079.96526,-0.026244272,8361.595263,8540.700289,8697.728428,8884.10006,9053.110772,9244.51655,9424.804227,9620.161051,9810.600768,10010.50578,10210.9888,10416.1308,10627.43722,10838.73418,11059.44624,11277.42892,78.32168343,81.60210533,81.89255319,84.71203546,85.85787296,88.22735938,89.63082667,91.85280922,93.5169158,95.64738465,97.55266302,99.61955817,101.7707616,103.7816815,106.1129986,108.1297078
723,723,723,10314.85,1839961405,1,182984112.4,NA,1.8,2.55,14507,1715.45,1.95,1.35,50.2,6.7,3.2,1.7,1.5,2.75,0.45,2.65,0.1,1938.510462,67.9096145,185.7268805,723,10314.85,1839961405,1,182984112.4,NA,1.8,2.55,14507,663.8589485,1.052259037,0.366851891,0.150193698,0.136826346,0.033676292,0.128725728,43351.7825,-0.026886593,10492.59238,10711.0759,10915.03421,11144.14809,11359.47981,11595.67692,11823.58231,12066.02852,12305.63921,12554.96798,12806.30498,13063.23419,13327.09727,13592.54912,13867.8289,14142.39338,69.19704421,70.84121286,72.23669709,73.86352641,75.32482001,76.99388007,78.54794527,80.25155742,81.90121547,83.64979549,85.39489461,87.19487067,89.03887425,90.89383414,92.82964874,94.75146858
724,724,724,9414,1714616971,1,170283516.9,NA,1.85,2.5,13619.5,1923.75,2.15,1.25,52.9,5.35,2.7,1.3,1.4,2.5,0.2,2.1,0.4,1588.591123,62.853378,207.923709,724,9414,1714616971,1,170283516.9,NA,1.85,2.5,13619.5,665.3025507,1.056495031,0.366368754,0.150094932,0.136684058,0.03366355,0.128646669,36663.568,-0.026833432,9560.746,9764.51608,9944.878112,10159.50395,10351.7104,10571.84645,10777.45336,11001.69269,11219.23944,11448.30203,11677.61374,11912.33417,12154.36034,12395.86196,12648.76654,12897.68063,63.82293442,65.64724932,66.79231521,68.47420148,69.68449901,71.36971787,72.70947777,74.37411865,75.84601841,77.51195066,79.11087874,80.78965041,82.51948668,84.21522128,86.05286804,87.79049763
725,725,725,10010.42105,1824373662,1.052631579,182510026.4,NA,1.263157895,2.736842105,14490,1822.210526,2.052631579,1.421052632,53.15789474,6.210526316,2.684210526,1,1.684210526,2.368421053,0.315789474,1.947368421,0.421052632,1659.035166,53.67390368,131.1910784,725,10010.42105,1824373662,1.052631579,182510026.4,NA,1.263157895,2.736842105,14490,666.8557924,1.060624602,0.365444171,0.151557642,0.13692794,0.033646796,0.128477503,36535.22947,-0.026740874,10175.10697,10389.34708,10584.3664,10809.50555,11016.30177,11247.83333,11467.80379,11704.59233,11936.55705,12179.28894,12423.17035,12672.63284,12929.31795,13186.54821,13454.54467,13720.16213,54.53399362,56.06040509,57.0614179,58.48219386,59.53881317,60.96723814,62.12964796,63.54733833,64.81786418,66.24204991,67.61696061,69.05685867,70.53942836,71.99849149,73.57102215,75.06890013
726,726,726,9584.55,1737686768,1.05,171810028.2,NA,2.3,2.25,13716,1313.95,2.05,1.15,49.9,5.8,3.2,1.5,1.7,2.75,0.45,2.35,0.4,2058.015313,70.2262855,80.3251855,726,9584.55,1737686768,1.05,171810028.2,NA,2.3,2.25,13716,668.2415508,1.06555466,0.365766635,0.151788876,0.134748301,0.032959727,0.12817864,43639.602,-0.02642153,9750.0905,9949.40868,10144.20064,10351.74086,10558.78795,10771.3751,10991.18008,11208.59638,11439.90298,11663.02939,11896.54923,12135.35633,12380.89807,12627.32684,12883.61388,13138.24023,71.72642668,73.14983214,75.04816874,76.27417169,78.34930938,79.5225472,81.76217542,82.91798966,85.29889346,86.46803534,88.56200614,90.45379474,92.39555268,94.33494894,96.38136525,98.38539394
727,727,727,9732.25,1757001380,1,174751044,NA,1.95,2.35,13905,1546.9,1.85,1.4,50.7,5.05,2.9,1.45,1.45,2.3,0.6,2.05,0.25,1917.041602,79.2201375,26.3720205,727,9732.25,1757001380,1,174751044,NA,1.95,2.35,13905,670.134702,1.07069737,0.365668452,0.151610041,0.133087822,0.032473241,0.128005134,39661.5025,-0.026029339,9887.956875,10097.48648,10285.44093,10505.89501,10705.71576,10932.11305,11145.28966,11376.34259,11601.53778,11837.95397,12075.03711,12317.63301,12567.52893,12817.39302,13078.41651,13336.17743,80.46461443,82.78826982,84.25445025,86.40160798,87.95185985,90.10503051,91.82110971,93.95001821,95.8355198,97.9680085,100.016561,102.1673976,104.3840661,106.5585919,108.9142469,111.1441987
728,728,728,9268.157895,1660566195,1,165004760.9,NA,1.631578947,2.421052632,13293.15789,1983.684211,1.894736842,1.157894737,51.73684211,5.947368421,2.842105263,1.473684211,1.368421053,2.631578947,0.210526316,2.473684211,0.157894737,1864.529844,60.03495474,46.65519526,728,9268.157895,1660566195,1,165004760.9,NA,1.631578947,2.421052632,13293.15789,672.3213602,1.072744532,0.365176769,0.150892102,0.1366796,0.033651049,0.127731856,39003.77632,-0.026780119,9417.998553,9617.096489,9796.670803,10006.05604,10196.78326,10411.92445,10615.17673,10834.91274,11049.48386,11274.47429,11500.25941,11731.26368,11969.12141,12207.14774,12455.55619,12701.19388,60.77911442,62.80712341,63.78337888,65.56718503,66.61056708,68.36631494,69.57464642,71.2641714,72.64025217,74.29580654,75.8301523,77.46806235,79.16500584,80.79007834,82.61259774,84.2614368
729,729,729,8083.6,1460694348,1,145729510.4,NA,1.55,2.6,11626.5,1523.1,2.1,1.3,51.55,5.9,3.1,1.5,1.6,2.8,0.3,2.45,0.35,1973.349364,88.478124,116.686248,729,8083.6,1460694348,1,145729510.4,NA,1.55,2.6,11626.5,674.1708637,1.071938763,0.36538421,0.150399058,0.137676443,0.033718488,0.12776052,42653.788,-0.026707529,8224.31325,8391.54649,8557.047239,8730.878359,8906.881156,9084.792432,9271.594513,9453.532822,9650.049038,9836.793643,10043.24556,10233.46969,10452.21576,10648.46213,10875.86017,11079.36528,90.38919394,92.20481136,94.55768322,96.17461809,98.73103358,100.3035466,103.0510125,104.61788,107.5326945,109.1279208,112.21704,113.7362116,117.2096811,118.6546916,122.2368579,123.8529819
730,730,730,10345.4,1856946170,1,185595508.3,NA,1.65,2.4,14785,1521,2.15,1.5,55.6,5.6,3.95,1.95,2,3.35,0.6,3,0.35,2569.015855,52.3359445,101.018596,730,10345.4,1856946170,1,185595508.3,NA,1.65,2.4,14785,675.9301455,1.06694704,0.365611047,0.150195111,0.141919258,0.034144945,0.12817126,54490.499,-0.027181352,10528.94513,10746.58631,10953.12087,11181.03044,11398.47276,11633.812,11863.20885,12105.36131,12346.06953,12595.62219,12847.72907,13105.34074,13369.57351,13636.07309,13911.59993,14187.54748,53.30073506,54.64012292,55.7029275,57.00693085,58.1225038,59.45351011,60.65040749,61.99931813,63.27983761,64.65714938,66.0202812,67.43213855,68.88076931,70.33019563,71.85577281,73.35471348
731,731,731,9872.263158,1763991718,1,174936884.3,NA,2.210526316,2.473684211,14211.05263,1846.947368,2.157894737,1.210526316,46.36842105,6.473684211,4,2.210526316,1.789473684,3.157894737,0.842105263,2.947368421,0.210526316,2533.261393,93.16439632,177.9845053,731,9872.263158,1763991718,1,174936884.3,NA,2.210526316,2.473684211,14211.05263,677.8353397,1.056151541,0.367226745,0.149948454,0.143214784,0.034118647,0.128775611,55331.54895,-0.027152598,10047.84842,10255.41337,10452.66464,10669.99598,10877.61504,11102.06305,11321.03587,11552.03041,11781.76202,12019.85926,12260.43838,12506.26196,12758.3764,13012.70941,13275.58852,13538.96279,94.83349385,97.23462885,99.08408857,101.4057029,103.3477076,105.7103888,107.8011762,110.1864121,112.4298957,114.8580414,117.2514465,119.7341756,122.2824429,124.8251925,127.5107282,130.1364626
732,732,732,6647.35,1239927595,1,123171512.7,NA,1.8,2.6,9745,1713.1,2.2,1.3,51.25,7.2,3.25,1.35,1.9,2.75,0.5,2.45,0.3,2146.048664,56.1255555,62.153413,732,6647.35,1239927595,1,123171512.7,NA,1.8,2.6,9745,679.4407677,1.053973656,0.367772423,0.150907663,0.142168252,0.034008125,0.128866703,45065.3485,-0.027101782,6751.742375,6895.408895,7023.053874,7174.328144,7310.26346,7465.476248,7610.777628,7768.967741,7922.637211,8084.305943,8246.229709,8411.957413,8582.794955,8753.360761,8931.856774,9107.701807,56.78273301,58.68022219,59.5571244,61.21527015,62.15343832,63.7799827,64.87413893,66.43206376,67.68454851,69.20510435,70.6062702,72.10521444,73.65880192,75.14069871,76.81058647,78.31062598
733,733,733,9170.05,1662619638,1,164736530,NA,2.25,2.5,13331.5,1242.25,2.2,1.3,56,5.15,3.25,1.35,1.9,2.8,0.45,2.4,0.4,2172.704223,66.6865745,41.6626175,733,9170.05,1662619638,1,164736530,NA,2.25,2.5,13331.5,681.3848036,1.061062864,0.367667974,0.150611662,0.141821604,0.033814199,0.128117045,45191.16,-0.027049571,9324.896375,9520.025975,9700.163295,9904.979754,10095.5281,10306.44618,10508.56696,10724.71286,10937.49723,11159.46317,11382.89008,11611.35099,11846.1764,12082.00984,12327.07883,12570.8283,67.68935217,69.67465138,70.87184897,72.69056007,73.95787809,75.77474052,77.18706446,78.97406265,80.53427868,82.31676571,84.01849528,85.80977981,87.65714221,89.46184419,91.42773859,93.27454869
734,734,734,11915.31579,2097235858,1,208838433.9,NA,1.842105263,2.421052632,16904.73684,1949.842105,2.052631579,1.315789474,54.89473684,5.105263158,3.157894737,1.684210526,1.473684211,2.526315789,0.631578947,2.210526316,0.315789474,1973.010815,70.47814421,186.8238732,734,11915.31579,2097235858,1,208838433.9,NA,1.842105263,2.421052632,16904.73684,683.991994,1.066265411,0.367473084,0.150469782,0.138836375,0.032918978,0.128116304,44078.25895,-0.026123121,12120.83211,12373.16072,12608.83844,12873.43227,13122.22963,13395.01778,13658.31548,13938.34253,14215.14588,14503.1418,14793.47753,15088.49996,15395.0585,15700.01637,16018.28218,16335.1744,71.82468475,73.56401319,75.02707134,76.74524528,78.27850056,80.04080284,81.67414663,83.47195492,85.20846572,87.0532469,88.89267485,90.43575175,93.11867779,94.35332827,96.80832741,98.71088475
735,735,735,9962.65,1785494195,1,177443540.1,NA,1.75,2.65,14348,1821.75,1.95,1.3,49.15,6.55,3.1,1.25,1.85,2.55,0.55,2.35,0.2,1905.48434,39.1092765,220.594766,735,9962.65,1785494195,1,177443540.1,NA,1.75,2.65,14348,685.840202,1.0691652,0.367639509,0.151079993,0.136528,0.032284083,0.127977108,43389.3695,-0.025642964,10130.7525,10342.78392,10538.44338,10761.00846,10967.9909,11195.3117,11416.74813,11649.8315,11880.80735,12122.22421,12364.94955,12613.19767,12868.53246,13124.61481,13391.15933,13655.68275,39.76467285,40.85515766,41.60640946,42.63291827,43.42489119,44.34726243,45.44926787,46.25256579,47.29176784,48.3641834,49.36075664,50.42315815,51.52328362,52.57891592,53.75919974,54.83122974
736,736,736,10230.85,1814845840,1,180475504.8,NA,1.8,2.45,14627,1226.8,1.85,1.05,44.15,6.45,3.4,1.9,1.5,2.7,0.7,2.6,0.1,2226.481674,63.5995745,109.8270565,736,10230.85,1814845840,1,180475504.8,NA,1.8,2.45,14627,687.1330801,1.063518734,0.368491701,0.150616465,0.140630373,0.033057613,0.127743858,47679.77,-0.026314044,10412.10413,10627.40849,10831.55949,11057.03784,11272.0003,11504.8101,11731.62691,11971.14772,12209.17168,12455.98638,12705.30054,12960.06364,13221.39088,13484.9268,13757.43071,14030.29488,64.64470087,66.428693,67.63263786,69.3049512,70.57467215,72.25962573,73.65121654,75.32857542,76.84481497,78.53397329,80.17084553,81.88229225,83.64359234,85.38140457,87.24769428,89.03391213
737,737,737,8536,1550389506,1,153441114.5,NA,1.894736842,2.157894737,12307.36842,1850.684211,1.842105263,1.263157895,43.47368421,6.210526316,2.526315789,1.368421053,1.157894737,2.210526316,0.315789474,2,0.210526316,1701.895646,51.15826947,38.40710263,737,8536,1550389506,1,153441114.5,NA,1.894736842,2.157894737,12307.36842,688.9222405,1.066840903,0.368538845,0.150270572,0.139652507,0.032749201,0.128088875,35516.38263,-0.026244938,8673.93,8857.320568,9022.681488,9215.552181,9391.191936,9589.359337,9776.54387,9978.935487,10176.55069,10383.77471,10591.7231,10804.47979,11023.55319,11242.77247,11471.56529,11697.79036,52.02719889,53.43354011,54.42184215,55.75282667,56.79389203,58.13919667,59.27407475,60.61922668,61.85017517,63.20952461,64.53383851,65.91527233,67.33594191,68.74269192,70.24586695,71.69420733
738,738,738,10512.2,1881676454,1,187221049.6,NA,1.9,2.6,15048.5,1650.8,1.95,1.2,45.1,7.15,3.35,1.5,1.85,2.55,0.8,2.4,0.15,2295.580371,60.191208,18.153226,738,10512.2,1881676454,1,187221049.6,NA,1.9,2.6,15048.5,690.699868,1.078302073,0.367264047,0.150018273,0.138999299,0.032710998,0.127686403,47219.053,-0.026097074,10704.27288,10923.85122,11135.79711,11365.39418,11587.89672,11825.38671,12059.34381,12304.33268,12549.33122,12802.36439,13058.5629,13320.24523,13588.30366,13857.76909,14138.74552,14418.13589,61.39701228,62.84347375,64.1366492,65.5892665,66.94303531,68.44140708,69.87416705,71.41408495,72.92856432,74.51765582,76.11468415,77.75802522,79.44083201,81.04271049,83.01242642,84.57441143
739,739,739,6329.315789,1172443359,1,116001157.1,NA,2.105263158,2.157894737,9173.157895,1134.894737,2.157894737,1.263157895,43.94736842,6.210526316,4.105263158,2.105263158,2,3.421052632,0.684210526,3.263157895,0.157894737,2713.571284,85.36001158,130.5358968,739,6329.315789,1172443359,1,116001157.1,NA,2.105263158,2.157894737,9173.157895,692.7800402,1.089974732,0.366403112,0.149344533,0.137338301,0.033010557,0.127196898,58043.00368,-0.026127176,6442.239605,6575.214384,6701.80805,6841.017988,6974.225311,7118.019634,7258.462254,7406.490141,7553.801817,7706.416603,7860.658642,8018.256078,8179.86445,8342.940164,8511.43954,8680.332397,86.99847758,89.19180079,90.98291461,93.13783918,95.01803403,97.22429068,99.23690905,101.4814826,103.6305756,105.9297315,108.2143068,110.5778556,113.0027877,115.4358951,117.9891469,120.5102334
740,740,740,9295.75,1667575076,1,165812611.2,NA,2,2.25,13304,1563.4,2.1,1.2,50.5,5.9,3.5,1.8,1.7,2.8,0.7,2.45,0.35,2360.291756,79.996469,71.653141,740,9295.75,1667575076,1,165812611.2,NA,2,2.25,13304,694.7613233,1.098796979,0.365211682,0.149029853,0.137681142,0.033089929,0.126922102,49631.5285,-0.025959249,9458.302125,9654.530445,9839.223891,10044.85553,10239.57434,10451.73562,10657.49094,10875.52904,11091.64062,11316.10469,11542.62123,11774.13074,12011.73932,12251.08221,12498.90923,12746.60297,81.55026442,83.61379749,85.31282425,87.34258105,89.12644227,91.20710135,93.11488031,95.23483368,97.27045978,99.44447156,101.6074761,103.844522,106.1397157,108.4446192,110.8613682,113.2510737
741,741,741,8660.1,1566373502,1,155658527.5,NA,1.95,2.15,12335.5,1421.8,2.15,1.4,48.4,5.85,3.15,1.45,1.7,2.6,0.55,2.35,0.25,2115.565617,48.6852485,77.8219225,741,8660.1,1566373502,1,155658527.5,NA,1.95,2.15,12335.5,696.3616654,1.098923607,0.366409194,0.148900908,0.135280807,0.032370033,0.127076638,44763.011,-0.025615569,8814.939125,8993.200185,9171.667026,9356.807524,9546.015381,9735.890477,9936.078895,10130.76375,10340.98003,10541.25089,10761.77035,10967.97285,11199.45826,11412.35553,11654.40802,11873.99173,50.03962254,50.61577712,52.44551245,52.8118817,54.85494791,55.12560257,57.31532092,57.56166159,59.86154161,60.1142474,62.5373334,62.77510754,65.33152156,65.55645671,68.28101316,68.44977777
742,742,742,8726.631579,1582183448,1,157489073.3,NA,1.789473684,2.421052632,12547.36842,1030.315789,2.157894737,1.263157895,47.05263158,6,3.684210526,1.684210526,2,3,0.684210526,2.736842105,0.263157895,2409.456678,51.58962421,164.0777121,742,8726.631579,1582183448,1,157489073.3,NA,1.789473684,2.421052632,12547.36842,698.6780929,1.104060303,0.365579158,0.148621825,0.135644157,0.032562057,0.127099182,52521.11,-0.025592683,8871.106711,9057.614816,9227.963745,9423.905327,9604.434753,9806.005047,9997.906048,10204.15318,10406.43636,10617.95034,10830.5595,11048.01607,11271.71155,11495.99831,11729.52754,11961.17903,52.29695769,54.02765342,54.9241709,56.46891511,57.42519446,58.9544984,60.04937077,61.53287736,62.76913218,64.23290388,65.60341574,67.06082229,68.56957583,70.02477152,71.64259606,73.12527522
743,743,743,9969.55,1778582936,1,177379534.1,NA,1.65,2.35,14267.5,1784.5,2.15,1.2,50.05,5.85,2.9,1.5,1.4,2.5,0.4,2.45,0.05,1969.571905,92.6244305,65.1457205,743,9969.55,1778582936,1,177379534.1,NA,1.65,2.35,14267.5,701.5520096,1.101648252,0.366506718,0.14834012,0.135577381,0.03229499,0.12723604,41524.8495,-0.025555096,10137.7905,10349.96268,10545.76572,10768.47724,10975.60906,11203.08222,11424.67406,11657.91595,11889.05349,12130.63527,12373.52884,12621.94854,12877.45834,13133.71922,13400.44582,13665.15498,94.49171069,96.80388506,98.81977926,101.127933,103.2415814,104.912052,108.6268862,109.6302105,112.6235071,115.3170417,117.7272108,120.3450158,123.0724813,125.6243513,128.586187,131.1507541
744,744,744,7667.75,1401466412,1.05,139286124.7,NA,2.15,2.3,11101.5,1266.95,1.95,1.3,49.3,5.95,2.55,1.45,1.1,2.2,0.35,1.85,0.35,1711.549322,48.348986,82.8256065,744,7667.75,1401466412,1.05,139286124.7,NA,2.15,2.3,11101.5,703.7926587,1.105047,0.36652127,0.149604704,0.134284657,0.031701293,0.127210822,36619.8965,-0.025451163,7787.358625,7953.306865,8100.243767,8275.02787,8431.604226,8610.88156,8778.362293,8960.990384,9138.189418,9324.753919,9511.529853,9702.70958,9899.834601,10096.543,10302.52608,10505.27684,48.70266952,50.73632213,51.35972064,53.05271494,53.73656962,55.36291073,56.23889865,57.74590284,58.81682515,60.24684286,61.49828396,62.87216493,64.30841166,65.6313281,67.20133609,68.52094084
745,745,745,8565.789474,1553588668,1,155216845.5,NA,1.736842105,2.473684211,12497.89474,1533.210526,2,1.263157895,55,5.736842105,2.736842105,1.210526316,1.526315789,2.526315789,0.210526316,2.210526316,0.315789474,1840.431876,53.06369895,91.64521579,745,8565.789474,1553588668,1,155216845.5,NA,1.736842105,2.473684211,12497.89474,705.9384016,1.099151674,0.367283566,0.149099373,0.13700834,0.032426251,0.127132491,39430.14474,-0.025913068,8701.582763,8886.352384,9051.311816,9245.789871,9421.311772,9620.943533,9808.376195,10011.97619,10210.08858,10418.2911,10626.95256,10840.4907,11060.53296,11280.38753,11510.26077,11736.99255,53.8483392,55.54108239,56.50036724,58.03535694,59.05471772,60.58347468,61.73273084,63.22881497,64.51072935,65.9974771,67.40610654,68.89566529,70.43487861,71.9312846,73.57571168,75.10555074
